"accountId","lineItemId"
475689,1297884
475693,1297890
475695,1297891
475698,1297892
475700,1297900
475703,1297901
475707,1297903
475705,1297905
475702,1297909
475706,1297912
475712,1297918
475709,1297920
475710,1297922
475713,1297927
475715,1297929
475720,1297935
475716,1297934
475736,1297970
475746,1297991
475757,1298010
475762,1298029
475913,1298306
475726,1297938
475732,1297971
475751,1297989
475755,1298011
475761,1298026
475719,1297946
475733,1297969
475741,1297988
475749,1297998
475725,1297947
475730,1297959
475744,1297982
475754,1298003
475766,1298033
475718,1297948
475735,1297961
475771,1298037
475796,1298100
475812,1298106
475804,1298123
475826,1298141
475819,1298158
475838,1298173
475845,1298184
475873,1298243
475884,1298257
475888,1298267
475898,1298292
475903,1298302
475928,1298351
475727,1297952
475739,1297972
475743,1297986
475753,1298000
475764,1298028
475912,1298309
475927,1298340
475957,1298411
475965,1298425
475968,1298440
475983,1298455
475990,1298479
475998,1298488
476021,1298537
476024,1298547
476034,1298550
476047,1298589
476053,1298609
475740,1297980
475742,1297981
475747,1297994
475752,1297993
475765,1298024
475759,1298030
475750,1297990
475756,1298005
475758,1298017
475770,1298036
475773,1298038
475767,1298042
475760,1298040
475768,1298043
475779,1298041
475774,1298045
475775,1298049
475781,1298047
475782,1298048
475778,1298053
475776,1298052
475777,1298050
475783,1298060
475784,1298066
475789,1298071
475788,1298075
475785,1298076
475790,1298074
475793,1298079
475798,1298081
475795,1298088
475791,1298090
475802,1298091
475797,1298092
475813,1298124
475818,1298139
475830,1298159
475839,1298179
475850,1298196
475856,1298207
475865,1298225
475872,1298231
475876,1298246
475887,1298266
475897,1298295
475902,1298315
475922,1298341
475937,1298377
475800,1298093
475803,1298102
475807,1298119
475825,1298143
475911,1298313
475924,1298333
475930,1298353
475960,1298413
475966,1298428
475787,1298085
475814,1298108
475820,1298142
475831,1298153
475846,1298191
475854,1298203
475863,1298221
475867,1298239
475910,1298307
475926,1298345
475799,1298097
475801,1298103
475792,1298104
475806,1298107
475815,1298112
475809,1298128
475823,1298140
475824,1298145
475833,1298152
475835,1298160
475841,1298178
475842,1298189
475848,1298197
475857,1298208
475860,1298216
475866,1298230
475868,1298238
475878,1298253
475877,1298256
475881,1298270
475886,1298274
475893,1298288
475895,1298290
475906,1298304
475907,1298319
475917,1298339
475929,1298350
475934,1298361
475943,1298376
475952,1298406
475811,1298114
475827,1298146
475836,1298165
475840,1298177
475805,1298111
475828,1298148
475851,1298194
475862,1298222
475871,1298242
475899,1298299
475954,1298420
475969,1298433
475987,1298463
475816,1298131
475810,1298132
475817,1298135
475821,1298150
475832,1298157
475829,1298162
475834,1298168
475843,1298185
475847,1298181
475837,1298187
475852,1298199
475849,1298200
475853,1298202
475858,1298209
475859,1298220
475861,1298229
475864,1298233
475875,1298240
475874,1298241
475869,1298247
475882,1298254
475879,1298255
475883,1298260
475892,1298281
475909,1298318
475920,1298343
475933,1298362
475936,1298369
475944,1298381
475949,1298396
475956,1298415
475964,1298427
475975,1298449
475988,1298470
475993,1298481
475996,1298493
476006,1298513
476018,1298520
476026,1298543
476030,1298548
475890,1298272
475894,1298291
475908,1298317
475921,1298348
475940,1298388
475947,1298405
476004,1298505
476012,1298526
476080,1298645
476094,1298685
475889,1298278
475900,1298300
476308,1299115
476318,1299130
475904,1298303
475901,1298301
475915,1298327
475919,1298332
475923,1298334
475916,1298349
475931,1298352
475932,1298358
475938,1298365
475935,1298367
475942,1298374
475939,1298375
475941,1298384
475945,1298390
475948,1298393
475946,1298397
475955,1298398
475951,1298402
475961,1298408
475953,1298409
475958,1298410
475967,1298432
475971,1298435
475974,1298446
475962,1298412
475976,1298445
475980,1298459
475992,1298475
475997,1298495
476003,1298515
476017,1298527
476081,1298650
476083,1298662
475963,1298421
475959,1298422
475973,1298437
475972,1298443
475979,1298452
475977,1298454
475984,1298460
475985,1298474
475989,1298478
475995,1298490
476000,1298492
476007,1298504
476011,1298519
476015,1298530
476020,1298534
476016,1298535
476049,1298593
476066,1298636
475978,1298456
475981,1298466
475982,1298468
475986,1298472
475999,1298489
475994,1298498
476002,1298500
476001,1298503
476008,1298509
476014,1298525
476013,1298532
476010,1298531
476009,1298529
476048,1298598
476069,1298640
475991,1298487
476005,1298514
476019,1298533
476023,1298539
476028,1298546
476033,1298551
476041,1298583
476054,1298605
476057,1298625
476074,1298656
476087,1298678
476105,1298706
476127,1298752
476135,1298767
476176,1298850
476184,1298863
476185,1298880
476210,1298909
476218,1298928
476228,1298954
476252,1299007
476276,1299047
476277,1299062
476022,1298544
476031,1298549
476027,1298553
476032,1298558
476025,1298556
476029,1298563
476035,1298562
476036,1298574
476037,1298576
476043,1298580
476039,1298578
476038,1298582
476052,1298585
476044,1298584
476040,1298590
476051,1298591
476042,1298592
476050,1298594
476045,1298597
476046,1298599
476058,1298604
476055,1298606
476056,1298608
476063,1298622
476061,1298623
476077,1298638
476065,1298620
476071,1298637
476059,1298626
476078,1298642
476096,1298682
476103,1298697
476106,1298711
476124,1298736
476147,1298784
476175,1298840
476180,1298862
476192,1298875
476205,1298915
476216,1298932
476232,1298952
476238,1298966
476247,1298995
476062,1298630
476072,1298644
476092,1298687
476060,1298629
476064,1298633
476068,1298632
476067,1298634
476076,1298635
476079,1298643
476070,1298646
476073,1298649
476084,1298664
476088,1298679
476085,1298676
476089,1298681
476141,1298778
476166,1298834
476194,1298888
476201,1298902
476213,1298921
476219,1298937
476230,1298960
476233,1298963
476243,1298987
476246,1299000
476255,1299006
476075,1298641
476082,1298654
476086,1298677
476093,1298686
476100,1298690
476098,1298693
476090,1298691
476099,1298694
476104,1298692
476101,1298695
476097,1298698
476095,1298699
476102,1298708
476111,1298715
476108,1298707
476091,1298716
476107,1298717
476109,1298719
476110,1298723
476112,1298724
476113,1298725
476117,1298728
476116,1298727
476125,1298737
476115,1298732
476123,1298739
476121,1298735
476114,1298738
476137,1298779
476153,1298801
476157,1298813
476171,1298832
476229,1298964
476241,1298976
476251,1298996
476254,1299012
476263,1299027
476120,1298744
476131,1298763
476143,1298768
476118,1298742
476133,1298777
476150,1298798
476155,1298805
476167,1298831
476235,1298965
476240,1298980
476253,1298997
476119,1298745
476136,1298780
476165,1298835
476178,1298851
476183,1298864
476196,1298886
476204,1298911
476129,1298746
476134,1298775
476151,1298794
476158,1298824
476177,1298838
476189,1298869
476197,1298885
476203,1298895
476209,1298904
476215,1298923
476122,1298749
476145,1298772
476149,1298790
476160,1298823
476170,1298844
476130,1298753
476132,1298773
476148,1298789
476156,1298807
476168,1298829
476128,1298761
476140,1298771
476126,1298757
476144,1298774
476142,1298785
476162,1298820
476169,1298837
476191,1298877
476146,1298787
476139,1298788
476138,1298793
476152,1298800
476159,1298812
476154,1298814
476161,1298826
476164,1298828
476163,1298833
476172,1298842
476179,1298849
476174,1298848
476181,1298860
476188,1298873
476193,1298879
476198,1298891
476199,1298897
476208,1298918
476214,1298926
476224,1298942
476236,1298961
476242,1298979
476244,1298993
476262,1299013
476266,1299030
476274,1299048
476285,1299073
476294,1299092
476301,1299104
476330,1299165
476360,1299222
476173,1298853
476186,1298866
476182,1298867
476187,1298876
476190,1298887
476195,1298884
476200,1298898
476202,1298910
476207,1298916
476206,1298919
476225,1298933
476211,1298930
476217,1298936
476212,1298940
476221,1298946
476222,1298947
476283,1299060
476299,1299094
476306,1299111
476312,1299112
476313,1299121
476317,1299143
476320,1299144
476326,1299148
476327,1299149
476340,1299171
476344,1299183
476353,1299208
476391,1299276
476411,1299322
476424,1299341
476432,1299372
476443,1299385
476451,1299400
476455,1299417
476475,1299435
476497,1299482
476506,1299501
476511,1299519
476522,1299531
476531,1299551
476543,1299588
476548,1299602
476557,1299605
476574,1299647
476594,1299694
476610,1299709
476220,1298944
476223,1298945
476260,1299009
476250,1299019
476270,1299044
476281,1299061
476293,1299091
476303,1299103
476333,1299158
476342,1299178
476350,1299203
476357,1299219
476390,1299280
476402,1299315
476231,1298949
476239,1298968
476245,1298981
476248,1298994
476258,1299014
476264,1299026
476272,1299046
476227,1298953
476257,1299011
476265,1299028
476271,1299049
476286,1299059
476302,1299105
476324,1299161
476234,1298956
476256,1299010
476226,1298957
476237,1298978
476249,1298998
476259,1299020
476261,1299021
476268,1299035
476267,1299036
476269,1299032
476273,1299041
476275,1299053
476284,1299055
476279,1299054
476280,1299056
476278,1299057
476282,1299058
476288,1299063
476290,1299068
476291,1299074
476287,1299078
476289,1299081
476292,1299089
476298,1299090
476296,1299102
476300,1299107
476309,1299108
476310,1299110
476307,1299109
476304,1299096
476305,1299098
476295,1299097
476297,1299099
476338,1299151
476323,1299168
476329,1299169
476358,1299215
476356,1299226
476373,1299234
476372,1299238
476379,1299253
476376,1299258
476386,1299265
476385,1299270
476392,1299281
476398,1299284
476406,1299306
476413,1299321
476422,1299332
476423,1299335
476430,1299356
476435,1299367
476444,1299391
476464,1299415
476471,1299429
476311,1299116
476316,1299123
476315,1299120
476321,1299145
476328,1299157
476367,1299221
476381,1299273
476396,1299293
476409,1299310
476314,1299122
476322,1299154
476341,1299177
476349,1299184
476364,1299210
476319,1299128
476325,1299150
476335,1299152
476397,1299286
476529,1299548
476332,1299163
476343,1299179
476348,1299200
476361,1299216
476368,1299237
476375,1299254
476384,1299269
476334,1299156
476339,1299162
476351,1299199
476336,1299167
476337,1299170
476331,1299164
476346,1299180
476347,1299188
476345,1299202
476352,1299207
476354,1299213
476355,1299217
476366,1299218
476365,1299212
476363,1299223
476362,1299227
476359,1299229
476371,1299232
476370,1299236
476369,1299235
476377,1299255
476383,1299264
476395,1299282
476405,1299304
476378,1299241
476388,1299268
476527,1299549
476546,1299593
476583,1299652
476595,1299688
476607,1299707
476611,1299719
476622,1299750
476637,1299765
476643,1299776
476651,1299801
476658,1299823
476674,1299846
476700,1299901
476733,1299961
476749,1299994
476983,1300476
476994,1300490
477006,1300513
477021,1300544
477141,1300781
477149,1300792
477151,1300809
477155,1300820
477167,1300836
477177,1300854
477192,1300878
477207,1300903
477209,1300923
477232,1300946
477236,1300983
477280,1301057
477285,1301074
477775,1302060
477788,1302080
477796,1302101
477811,1302129
476560,1299609
476562,1299629
476577,1299644
476586,1299662
476590,1299682
476601,1299696
476980,1300479
477250,1300989
477451,1301404
477460,1301427
477476,1301441
477781,1302055
477789,1302074
477798,1302087
477803,1302099
477812,1302119
477827,1302139
477844,1302182
477870,1302232
477879,1302252
477885,1302264
476559,1299608
476729,1299971
476740,1299986
476747,1300001
476757,1300012
476775,1300046
476793,1300080
476799,1300092
476805,1300113
476813,1300127
476824,1300145
476828,1300171
476865,1300219
476871,1300235
477248,1300990
477648,1301796
477658,1301817
477676,1301831
477678,1301847
477688,1301872
477698,1301890
477716,1301922
477772,1302061
477794,1302075
477799,1302095
477806,1302111
477813,1302128
476374,1299251
476387,1299267
476524,1299547
476532,1299556
476544,1299583
476570,1299656
476598,1299690
476609,1299699
476621,1299752
476653,1299804
476681,1299851
476702,1299904
477461,1301422
477502,1301494
477509,1301502
477514,1301530
477527,1301550
477533,1301564
477539,1301586
476572,1299635
476569,1299650
476606,1299702
477000,1300500
477012,1300518
477020,1300539
477166,1300827
477170,1300840
477181,1300860
477466,1301431
477480,1301446
477484,1301459
477784,1302065
477989,1302477
478012,1302526
478026,1302538
476564,1299636
476584,1299658
476593,1299692
476634,1299749
476639,1299772
476640,1299792
476654,1299805
477469,1301433
477485,1301460
477887,1302277
477903,1302301
477944,1302397
477981,1302479
477995,1302485
478002,1302503
476746,1299997
477473,1301445
477483,1301463
477495,1301480
477526,1301543
477554,1301599
477669,1301833
477884,1302276
477895,1302297
477946,1302394
477993,1302482
478020,1302531
478032,1302554
478025,1302557
478039,1302569
478034,1302572
478036,1302580
478035,1302577
478040,1302582
478045,1302581
478043,1302585
478048,1302579
478051,1302588
478037,1302587
478046,1302589
476380,1299271
476756,1300005
476764,1300021
476774,1300043
477024,1300556
477029,1300560
477038,1300573
477036,1300569
477048,1300593
477075,1300646
477795,1302089
477992,1302484
478004,1302508
478031,1302558
478030,1302570
478041,1302575
478033,1302578
476382,1299272
476421,1299327
476427,1299351
476434,1299359
476447,1299393
476460,1299403
476462,1299421
477267,1301037
477304,1301095
477311,1301135
477330,1301153
477336,1301166
477342,1301184
477349,1301200
477671,1301854
477685,1301869
477695,1301882
477705,1301909
477800,1302090
477807,1302125
477818,1302137
476585,1299654
476753,1300008
476766,1300033
476777,1300041
476809,1300108
476814,1300135
476836,1300159
476843,1300178
476848,1300193
476867,1300212
476863,1300228
476880,1300249
476888,1300272
476897,1300286
476906,1300311
476917,1300335
476930,1300356
476940,1300370
476948,1300390
476951,1300414
476987,1300473
476996,1300489
477007,1300511
477031,1300558
477040,1300586
477049,1300606
477074,1300641
477106,1300701
477111,1300716
477114,1300728
476393,1299277
476407,1299312
476418,1299333
476426,1299355
476463,1299413
476466,1299445
476485,1299481
476575,1299661
477277,1301038
477305,1301093
477320,1301134
477881,1302275
477897,1302296
477912,1302317
477994,1302483
478010,1302520
476394,1299278
476403,1299314
476582,1299660
476587,1299677
476600,1299687
477268,1301039
477302,1301104
477309,1301126
477486,1301474
477679,1301853
477682,1301864
477696,1301884
477720,1301934
477738,1301978
477746,1301995
477760,1302036
477889,1302285
477907,1302314
477918,1302330
477926,1302341
477934,1302361
477943,1302374
477954,1302393
477959,1302414
477965,1302429
477972,1302438
476389,1299288
476404,1299311
477272,1301043
477489,1301476
477529,1301556
477538,1301579
477550,1301591
477555,1301612
477566,1301633
477680,1301863
477721,1301947
477730,1301955
477740,1301980
477752,1301993
477758,1302012
477768,1302022
477900,1302288
477896,1302303
477909,1302326
477922,1302344
477931,1302360
477953,1302407
476762,1300025
476780,1300042
476811,1300114
476820,1300133
476838,1300169
476850,1300184
476854,1300209
476869,1300222
476876,1300264
476890,1300273
476916,1300315
476921,1300331
476929,1300357
476936,1300364
476945,1300392
476957,1300409
476990,1300471
476998,1300491
477008,1300510
477028,1300543
477047,1300596
477057,1300601
477062,1300615
477061,1300624
477066,1300633
477067,1300637
477081,1300648
477084,1300662
477088,1300669
476399,1299292
476759,1300024
476768,1300038
476806,1300111
476815,1300122
476826,1300144
476835,1300160
476860,1300226
476873,1300243
476875,1300261
477053,1300597
477059,1300625
477065,1300632
477078,1300651
477278,1301060
477284,1301079
477299,1301090
477333,1301151
477335,1301169
477347,1301191
477358,1301214
477364,1301221
477370,1301240
477376,1301257
477390,1301272
477403,1301303
477415,1301319
477421,1301347
477487,1301475
477530,1301558
477536,1301576
477544,1301590
477058,1300603
477073,1300639
477079,1300656
477086,1300667
477108,1300702
477113,1300722
477120,1300736
477129,1300757
477690,1301873
477697,1301887
477704,1301900
477708,1301925
477728,1301939
477737,1301967
477750,1301981
477769,1302033
476400,1299299
476412,1299323
476439,1299375
476450,1299387
476461,1299419
476473,1299451
476483,1299476
476508,1299497
476510,1299514
476521,1299535
477291,1301083
477308,1301096
477317,1301130
477324,1301145
477352,1301195
477356,1301207
477365,1301228
477398,1301289
477406,1301308
477414,1301327
477426,1301348
477443,1301385
477450,1301391
477471,1301443
476589,1299685
476608,1299701
476628,1299754
476661,1299812
476673,1299850
476688,1299858
476689,1299868
476697,1299888
476698,1299897
476703,1299912
477289,1301084
477295,1301098
477318,1301136
477326,1301154
477339,1301171
477344,1301185
477354,1301199
477357,1301213
477368,1301237
477375,1301251
477387,1301269
477392,1301278
477401,1301299
477411,1301312
477420,1301355
477438,1301378
476401,1299317
476419,1299331
476438,1299366
476449,1299388
476458,1299418
476470,1299434
476479,1299456
476486,1299467
476492,1299484
476501,1299495
476515,1299534
476554,1299594
476571,1299648
476588,1299689
476604,1299695
476630,1299753
476627,1299763
476641,1299785
476646,1299795
476660,1299807
476662,1299814
476668,1299840
476672,1299842
476684,1299855
476699,1299900
476704,1299906
476715,1299919
476719,1299935
476410,1299319
476425,1299343
476429,1299357
476442,1299378
476452,1299402
476459,1299422
476468,1299437
477290,1301085
477307,1301103
477310,1301127
477327,1301146
477334,1301170
477341,1301180
477361,1301222
477371,1301242
477380,1301253
477382,1301270
477395,1301286
477493,1301495
477503,1301511
477517,1301536
477532,1301559
476408,1299324
476420,1299344
476433,1299358
476446,1299398
476453,1299410
476476,1299448
476496,1299480
477292,1301086
477301,1301100
477319,1301124
477315,1301140
477331,1301155
477346,1301189
477350,1301202
477359,1301217
477372,1301233
477378,1301255
477386,1301274
477397,1301290
477405,1301306
477407,1301332
477419,1301340
477432,1301363
477435,1301374
476414,1299325
477069,1300645
477093,1300671
477102,1300710
477140,1300777
477153,1300791
477161,1300817
477196,1300890
477219,1300947
477251,1300985
477245,1301002
477263,1301025
477269,1301042
477293,1301087
477294,1301088
477472,1301444
477477,1301458
477490,1301486
477494,1301496
477505,1301512
477511,1301516
477513,1301528
477525,1301537
477520,1301544
477549,1301598
477557,1301606
477562,1301634
477572,1301641
477569,1301645
477582,1301656
477089,1300668
477096,1300678
477097,1300693
477105,1300707
477119,1300726
477122,1300742
477133,1300759
477138,1300773
477150,1300787
477152,1300804
477168,1300815
477201,1300889
477216,1300941
477296,1301097
477325,1301139
477497,1301499
477518,1301533
477521,1301547
477534,1301577
477543,1301587
477552,1301592
477600,1301701
477609,1301709
477686,1301877
476789,1300086
477083,1300677
477098,1300696
477101,1300724
477125,1300734
477127,1300761
477145,1300766
477148,1300784
477163,1300823
477175,1300835
477176,1300851
477190,1300884
477239,1300993
477306,1301099
477313,1301129
477323,1301142
477512,1301524
477516,1301545
477541,1301578
477548,1301595
477574,1301636
477568,1301648
477692,1301878
477702,1301895
477709,1301908
477717,1301935
476794,1300094
476861,1300233
476877,1300255
477091,1300676
477099,1300859
477185,1300872
477204,1300900
477210,1300925
477691,1301885
477700,1301892
477712,1301927
477808,1302124
476613,1299724
476632,1299742
477693,1301888
477710,1301926
477821,1302131
477824,1302149
477832,1302167
477842,1302177
477875,1302246
477882,1302261
477891,1302280
477905,1302315
477916,1302325
477927,1302347
476417,1299334
476437,1299368
476441,1299377
476457,1299416
477819,1302136
477829,1302147
477834,1302176
476810,1300099
476819,1300146
476832,1300172
476842,1300183
476852,1300206
476856,1300214
477822,1302140
477840,1302180
477852,1302193
477856,1302214
476415,1299336
476428,1299360
476445,1299397
476454,1299420
477095,1300695
477109,1300719
477117,1300732
477136,1300770
477160,1300830
477178,1300843
477180,1300858
477187,1300882
477551,1301596
477826,1302143
477836,1302181
477865,1302240
477890,1302282
477904,1302300
477914,1302340
477933,1302362
476416,1299340
476431,1299363
476440,1299383
476456,1299411
476474,1299440
477823,1302148
477831,1302158
477838,1302175
477849,1302194
477858,1302216
477873,1302242
477961,1302423
477975,1302450
476615,1299735
476633,1299745
476636,1299766
476638,1299771
476645,1299793
476659,1299813
476671,1299849
476708,1299907
476737,1299963
476741,1299996
477107,1300704
477115,1300720
477126,1300744
477715,1301929
477718,1301951
477735,1301957
477741,1301979
477747,1301994
476614,1299740
476635,1299759
476650,1299799
477110,1300715
477116,1300730
477124,1300745
477132,1300765
477147,1300785
477157,1300825
477184,1300896
477211,1300932
477233,1300950
477235,1300980
477244,1300995
477260,1301030
477274,1301041
477297,1301091
477314,1301137
477711,1301930
477825,1302151
477835,1302170
477963,1302424
476620,1299744
476656,1299822
476667,1299845
476707,1299911
476714,1299920
476812,1300125
476866,1300229
476872,1300248
476883,1300263
476898,1300281
476903,1300312
476985,1300475
476992,1300495
477015,1300522
477026,1300545
477050,1300600
477063,1300621
477077,1300634
477080,1300653
477092,1300672
477329,1301141
477558,1301604
477571,1301637
477714,1301933
477830,1302152
476623,1299748
477316,1301138
477338,1301165
477345,1301181
477553,1301603
477567,1301627
477576,1301640
477580,1301650
477587,1301675
477596,1301689
477598,1301707
478013,1302532
478029,1302556
476436,1299376
477725,1301946
477729,1301956
477739,1301977
477748,1301992
477757,1302011
477767,1302030
477777,1302046
477968,1302430
476825,1300149
477321,1301159
477337,1301182
477351,1301201
477374,1301235
477384,1301264
477394,1301283
477429,1301358
477434,1301367
477917,1302338
477932,1302359
478018,1302537
478028,1302553
476448,1299401
476495,1299487
476500,1299500
476523,1299540
476626,1299762
476642,1299775
476649,1299798
476657,1299806
476665,1299824
476670,1299838
476830,1300177
476844,1300204
476855,1300216
477833,1302163
477843,1302178
477850,1302198
477861,1302212
477871,1302226
477878,1302249
477919,1302339
477935,1302365
477328,1301157
477343,1301187
477348,1301205
477362,1301216
477369,1301236
477383,1301254
477385,1301275
477402,1301304
477413,1301316
477418,1301333
477427,1301341
477724,1301949
477734,1301963
477743,1301987
477759,1302024
477930,1302349
477942,1302387
477949,1302398
477962,1302417
477973,1302442
477977,1302448
477984,1302464
477991,1302489
478005,1302507
477929,1302352
477937,1302384
477960,1302408
477971,1302428
477974,1302444
477969,1302446
477982,1302463
477988,1302471
477998,1302490
477134,1300767
477135,1300788
477165,1300816
477159,1300829
477195,1300886
477215,1300943
477231,1300955
477563,1301642
477130,1300771
477171,1300833
477182,1300863
477186,1300877
477202,1300899
477570,1301643
477578,1301669
477588,1301680
477594,1301687
477631,1301752
477650,1301777
477646,1301798
477656,1301822
477921,1302354
476467,1299431
476472,1299455
476648,1299802
476680,1299856
476710,1299903
476724,1299954
476781,1300047
476792,1300071
476800,1300093
477143,1300774
477164,1300834
477183,1300862
477189,1300880
477205,1300897
477218,1300934
477257,1300998
477577,1301651
477590,1301695
477613,1301713
477620,1301732
476469,1299432
476478,1299449
476484,1299462
476857,1300211
476864,1300234
476879,1300256
477139,1300775
477363,1301224
477389,1301287
477733,1301959
477745,1301982
477751,1302002
477765,1302032
477846,1302188
477855,1302209
477868,1302225
477940,1302376
477952,1302392
477957,1302406
477976,1302443
477986,1302468
477996,1302478
477997,1302493
478007,1302512
478014,1302527
478024,1302536
476465,1299436
476494,1299486
476504,1299498
476514,1299544
476533,1299553
476536,1299573
476541,1299582
477360,1301223
477396,1301284
477428,1301342
477433,1301361
477439,1301377
477455,1301407
477470,1301429
477500,1301493
477504,1301505
477522,1301534
477528,1301554
477535,1301563
477545,1301597
477595,1301697
477626,1301744
477635,1301767
476477,1299438
476480,1299452
476488,1299475
476502,1299499
476520,1299539
476535,1299555
477585,1301657
477599,1301682
477603,1301699
477617,1301743
477731,1301962
477749,1301986
477754,1302009
477761,1302016
477845,1302189
477854,1302217
477866,1302233
477893,1302279
477901,1302292
477899,1302306
477913,1302323
477586,1301667
477839,1302190
477857,1302219
477863,1302234
477941,1302373
477958,1302405
477964,1302436
477978,1302454
477979,1302474
477987,1302475
478000,1302487
478001,1302497
478003,1302506
478006,1302516
478017,1302528
478021,1302539
478027,1302542
478022,1302545
476682,1299854
476690,1299865
477742,1301989
477755,1302010
477762,1302019
477851,1302197
477860,1302231
477877,1302250
477883,1302273
477902,1302294
477910,1302318
477920,1302342
477925,1302363
477936,1302372
477956,1302401
478023,1302543
478038,1302576
476675,1299857
477848,1302195
476678,1299859
476687,1299881
476694,1299893
476730,1299957
476751,1299998
476758,1300019
476771,1300036
476769,1300057
476787,1300076
477366,1301246
477379,1301259
477393,1301282
477412,1301320
477425,1301354
477440,1301379
477584,1301671
477597,1301690
477625,1301748
477634,1301762
477640,1301781
477663,1301827
476482,1299466
476679,1299860
